NAME_PT,NAME_EN,NAME_ES,FAMILY_PT,FAMILY_EN,FAMILY_ES,MODEL,CODE_PATTERN_PLAIN,CODE_PATTERN,CODE_PATTERN_FORMATTED,PLAYLIST,DESCRIPTION_PT,DESCRIPTION_EN,DESCRIPTION_ES,MANUAL_PT,MANUAL_EN,MANUAL_ES,IMAGE
Freio Hidráulico,Hydraulic Brake,Freno Hidráulico,SH,SH,SH,12,9051yyy ou 59xxxyyy / 9052yyy ou 59xxxyyy / 9053yyy ou 59xxxyyy / 9054yyy ou 59xxxyyy,9051|59051|9052|59052|9053|59053|9054|59054,^(9051|59051|9052|59052|9053|59053|9054|59054)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0004-PT,MOI103-0004-EN ,MOI103-0004-SP,vulkanHydraulicDiscBrake
Freio Hidráulico,Hydraulic Brake,Freno Hidráulico,SH,SH,SH,14,9051yyy ou 59xxxyyy,9051|59051,^(9051|59051)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0004-PT,MOI103-0004-EN ,MOI103-0004-SP,vulkanHydraulicDiscBrake
Freio Hidráulico,Hydraulic Brake,Freno Hidráulico,SH,SH,SH,15,9051yyy ou 59xxxyyy / 9054yyy ou 59xxxyyy,9051|59051|9054|59054,^(9051|59051|9054|59054)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0005-PT,MOI103-0005-EN ,MOI103-0005-SP,vulkanHydraulicDiscBrake
Freio Hidráulico,Hydraulic Brake,Freno Hidráulico,SH,SH,SH,10M,9054yyy ou 59xxxyyy,9054|59054,^(9054|59054)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0006-PT,MOI103-0006-EN ,MOI103-0006-SP,vulkanHydraulicDiscBrake
Freio Hidráulico,Hydraulic Brake,Freno Hidráulico,SH,SH,SH,11M,9051yyy ou 59xxxyyy / 9054yyy ou 59xxxyyy,9051|59051|9054|59054,^(9051|59051|9054|59054)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0007-PT,MOI103-0007-EN ,MOI103-0007-SP,vulkanHydraulicDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,MR,MR,MR,MRK,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0008-PT,MOI102-0008-EN,MOI102-0080-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,MR,MR,MR,MU,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0011-PT,MOI102-0011-EN ,MOI102-0011-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,MR,MR,MR,MSG,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0010-PT,MOI102-0010-EN,MOI102-0010-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,MR,MR,MR,MSD,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0010-PT,MOI102-0010-EN,MOI102-0010-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,MR,MR,MR,MSA ,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0010-PT,MOI102-0010-EN,MOI102-0010-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,MR,MR,MR,MRD,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0009-PT,MOI102-0009-EN,MOI102-0009-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,MR,MR,MR,MRA,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0009-PT,MOI102-0009-EN,MOI102-0009-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,MR,MR,MR,MRB,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0009-PT,MOI102-0009-EN,MOI102-0009-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,P,P,P,5P-1,9009yyy ou 59xxxyyy,9009|59009,^(9009|59009)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0000-PT,MOI102-0000-EN,MOI102-0000-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,P,P,P,800PM-2,9008yyy ou 59xxxyyy,9008|59008,^(9008|59008)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0004-PT,MOI102-0004-EN,MOI102-0004-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,P,P,P,4P,9009yyy ou 59xxxyyy,9009|59009,^(9009|59009)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0007-PT,MOI102-0007-EN,MOI102-0007-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,P,P,P,800PM-1,9008yyy ou 59xxxyyy,9008|59008,^(9008|59008)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0004-PT,MOI102-0004-EN,MOI102-0004-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,P,P,P,800P-12.7,9008yyy ou 59xxxyyy,9008|59008,^(9008|59008)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0001-PT,MOI102-0001-EN,MOI102-0001-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,P,P,P,800P-38.1,9008yyy ou 59xxxyyy,9008|59008,^(9008|59008)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0001-PT,MOI102-0001-EN,MOI102-0001-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,P,P,P,3P-1,9009yyy ou 59xxxyyy,9009|59009,^(9009|59009)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0003-PT,MOI102-0003-EN,MOI102-0003-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,FPGE,FPGE,FPGE,FPGE-77,9011yyy ou 59xxxyyy,9011|59011,^(9011|59011)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0005-PT,MOI102-0005-EN,MOI102-0005-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,FPGE,FPGE,FPGE,FPGE-90,9011yyy ou 59xxxyyy,9011|59011,^(9011|59011)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0002-PT,MOI102-0002-EN,MOI102-0002-SP,pneumaticDiscBrake
Freio Pneumático,Pneumatic Brake,Freno Neumático,VM,VM,VM,VMA,9002yyy ou 59xxxyyy,9002|59002,^(9002|59002)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI102-0006-PT,MOI102-0006-EN,MOI102-0006-SP,pneumaticDiscBrake
Conversor Eletrônico,Power Supply,Convertidor Electrónico,V317,V318,V319,V317-70A,9403yyy ou 59xxxyyy,9403|59403,^(9403|59403)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI403-0000PT,MOI403-0000EN,MOI403-0000SP,pneumaticDiscBrake
Conversor Eletrônico,Power Supply,Convertidor Electrónico,V317,V318,V319,V317-40A,9403yyy ou 59xxxyyy,9403|59403,^(9403|59403)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI403-0000PT,MOI403-0000EN,MOI403-0000SP,pneumaticDiscBrake
Unidade Hidráulica,Hydraulic Unit,Unidad Hidráulica,CH,CH,CH,CH1,9375yyy ou 59xxxyyy,9375|59375,^(9375|59375)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI375-0015-PT,MOI375-0015-EN ,MOI375-0015-SP ,pneumaticDiscBrake
Unidade Hidráulica,Hydraulic Unit,Unidad Hidráulica,CH,CH,CH,CH2,9375yyy ou 59xxxyyy,9375|59375,^(9375|59375)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI375-0015-PT,MOI375-0015-EN ,MOI375-0015-SP ,pneumaticDiscBrake
Unidade Hidráulica,Hydraulic Unit,Unidad Hidráulica,CH,CH,CH,CH4,9375yyy ou 59xxxyyy,9375|59375,^(9375|59375)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI375-0017-PT,MOI375-0017-EN ,MOI375-0017-SP ,pneumaticDiscBrake
Unidade Hidráulica,Hydraulic Unit,Unidad Hidráulica,CH,CH,CH,CH5,9375yyy ou 59xxxyyy,9375|59375,^(9375|59375)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI375-0018-PT,MOI375-0018-EN ,MOI375-0018-SP ,pneumaticDiscBrake
Unidade Hidráulica,Hydraulic Unit,Unidad Hidráulica,CH,CH,CH,CH6,9375yyy ou 59xxxyyy,9375|59375,^(9375|59375)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI375-0019-PT,MOI375-0019-EN ,MOI375-0019-SP ,pneumaticDiscBrake
Grampo De Ancoragem,Rail Clamp,Tenazas De Anclaje,GA,GA,GA,GA-04,9500yyy ou 59xxxyyy,9500|59500,^(9500|59500)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0001-PT,MOI103-0001-EN ,MOI103-0001-SP ,railClamps
Grampo De Ancoragem,Rail Clamp,Tenazas De Anclaje,GA,GA,GA,GA-06,9500yyy ou 59xxxyyy,9500|59500,^(9500|59500)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0001-PT,MOI103-0001-EN ,MOI103-0001-SP ,railClamps
Grampo De Ancoragem,Rail Clamp,Tenazas De Anclaje,GA,GA,GA,GA-08,9500yyy ou 59xxxyyy,9500|59500,^(9500|59500)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0001-PT,MOI103-0001-EN ,MOI103-0001-SP ,railClamps
Grampo De Ancoragem,Rail Clamp,Tenazas De Anclaje,GA,GA,GA,GA-09,9500yyy ou 59xxxyyy,9500|59500,^(9500|59500)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0001-PT,MOI103-0001-EN ,MOI103-0001-SP ,railClamps
Grampo De Ancoragem,Rail Clamp,Tenazas De Anclaje,GA,GA,GA,GA-10,9500yyy ou 59xxxyyy,9500|59500,^(9500|59500)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0001-PT,MOI103-0001-EN ,MOI103-0001-SP ,railClamps
Grampo De Ancoragem,Rail Clamp,Tenazas De Anclaje,GA,GA,GA,GA-11,9500yyy ou 59xxxyyy,9500|59500,^(9500|59500)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0001-PT,MOI103-0001-EN ,MOI103-0001-SP ,railClamps
Grampo De Ancoragem,Rail Clamp,Tenazas De Anclaje,GA,GA,GA,GA-12,9500yyy ou 59xxxyyy,9500|59500,^(9500|59500)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI103-0001-PT,MOI103-0001-EN ,MOI103-0001-SP ,railClamps
